"","ALLIANZ.HLDG.","COMMERZBANK","DRESDNER.BANK","BMW","SCHERING","BASF","BAYER","BAYERISCHE.VBK.","BAYER.HYPBK.","DEGUSSA","DEUTSCHE.BANK","CONTINENTAL","VOLKSWAGEN","DAIMLER.BENZ","HOECHST","SIEMENS","KARSTADT","LINDE","THYSSEN","MANNESMANN","MAN","RWE","INDEX"
"1990-11-28",1833.8,222.7,36.69,344.23,72.45,20.25,20.95,30.88,29.34,287.05,59.45,19.51,344.5,56.46,18.63,59.2,622.43,747.29,195,260.68,365.5,40,1420.62
"1990-11-29",1833.8,224.45,36.44,344.23,72.31,20.26,20.96,31.25,29.63,289.96,59.6,19.1,335.5,56.22,18.78,59.25,628.13,751.11,193.2,259.71,361.8,40.35,1418.92
"1990-11-30",1886.45,228.25,36.64,355.82,72.75,20.43,21.22,31.82,29.53,289.47,60.64,19.35,337.7,57.2,19.22,59.78,627.18,754.92,197,266.53,375,41.19,1441.23
"1990-12-03",1912.77,232.34,36.58,365.26,73.12,20.9,21.55,31.82,29.63,292.19,61.64,20.5,343.5,58.14,19.99,60.9,618.64,757.78,199.3,268.48,384,41.98,1462.58
"1990-12-04",1919.79,231.66,36.33,361.57,73,20.75,21.3,31.35,29.25,288.99,60.49,19.85,337,57.32,19.9,60,614.84,755.87,188.5,262.24,385,41.72,1446.34
"1990-12-05",1930.32,237.21,36.87,363.12,72.8,21.28,21.77,32.1,29.91,290.93,61.79,20.9,343,58.59,20.54,61.3,615.79,762.07,193.5,267.99,392.5,42.25,1470.96
"1990-12-06",2013.67,241.59,37.42,369.13,71.5,21.9,22.85,32.77,30.86,296.74,62.98,20.8,357.5,59.97,21.45,62.5,601.56,764.45,197,274.81,395.5,42.37,1504.67
"1990-12-07",2022.45,241.11,37.52,370.41,71.22,22.35,23.22,32.96,30.24,300.53,63.08,21.05,359,60.37,21.95,63,602.51,768.26,197.8,278.22,390,42.49,1512.84
"1990-12-10",2009.28,239.84,37.96,369.98,71.2,22.16,22.83,32.96,30.29,298,63.13,21.6,358,59.77,21.9,62.65,593.02,765.4,197.2,273.84,385,42.06,1504.8
"1990-12-11",1987.35,238.67,37.74,366.98,71.28,21.69,22.72,32.86,30.1,296.45,62.63,21.6,352,59.18,21.69,62.1,593.02,765.4,197.5,274.81,382,41.57,1492.68
"1990-12-12",1996.12,244.81,38.71,367.84,71.2,22.25,23.3,33.24,30.58,306.44,63.87,22.1,361,60.66,22.53,63.05,587.33,764.45,203.7,276.96,385.5,42.01,1517.24
"1990-12-13",1974.19,246.95,38.9,368.7,71.17,22.37,23.23,33.67,31.15,306.44,64.52,22.1,362.5,60.76,22.7,62.9,584.48,760.64,205.5,275.01,388.5,40.56,1517.8
"1990-12-14",2004.9,249.1,38.56,364.83,71.2,22.37,23.2,33.62,31.91,306.93,64.52,22.25,371.5,60.66,22.78,62.95,586.57,762.55,204.9,275.3,385,39.55,1522.4
"1990-12-17",1934.7,238.19,37.67,356.25,70.85,21.36,22.56,31.91,30.62,301.11,62.33,22.1,357,58.34,22.25,61.28,572.34,753.97,199,267.99,383,38.24,1475.87
"1990-12-18",1921.54,237.21,37.42,355.39,71.11,21.4,22.62,32.81,31.05,292.86,62.38,22.1,356.5,58.39,22.4,61.58,580.69,759.69,197.5,271.69,381.2,38.34,1477.41
"1990-12-19",1899.61,233.8,36.82,351.96,71.33,20.7,21.97,32.15,31,292.86,61.82,22.2,352.5,57.3,21.57,60.72,583.53,758.73,196,272.38,372,37.86,1457.24
"1990-12-20",1842.58,222.11,35.54,339.94,70.4,20.1,21.5,30.78,29.01,283.65,59.9,21.65,339,55.13,21.05,59,575.94,743.96,187.5,265.07,361,36.21,1409.26
"1990-12-21",1816.25,226.01,35.39,342.51,70.07,20.79,21.95,31.25,29.06,288.02,60,21.85,337,55.03,21.78,59.2,574.04,757.78,187.5,259.22,370,36.36,1414.88
"1990-12-24",1816.25,226.01,35.39,342.51,70.07,20.79,21.95,31.25,29.06,288.02,60,21.85,337,55.03,21.78,59.2,574.04,757.78,187.5,259.22,370,36.36,1414.88
"1990-12-25",1816.25,226.01,35.39,342.51,70.07,20.79,21.95,31.25,29.06,288.02,60,21.85,337,55.03,21.78,59.2,574.04,757.78,187.5,259.22,370,36.36,1414.88
"1990-12-26",1816.25,226.01,35.39,342.51,70.07,20.79,21.95,31.25,29.06,288.02,60,21.85,337,55.03,21.78,59.2,574.04,757.78,187.5,259.22,370,36.36,1414.88
"1990-12-27",1825.03,225.03,34.94,335.65,70.3,20.6,21.75,31.25,28.92,288.02,60.32,21.4,337,55.13,21.41,59.3,568.35,760.64,186.5,259.71,362,36.28,1410.87
"1990-12-28",1816.25,222.6,34.35,337.36,70,20.7,21.8,30.59,28.87,285.11,59.35,20.7,336.9,54.68,21,58.52,569.3,743.48,184.5,255.81,352,35.75,1398.23
"1990-12-31",1816.25,222.6,34.35,337.36,70,20.7,21.8,30.59,28.87,285.11,59.35,20.7,336.9,54.68,21,58.52,569.3,743.48,184.5,255.81,352,35.75,1398.23
"1991-01-01",1816.25,222.6,34.35,337.36,70,20.7,21.8,30.59,28.87,285.11,59.35,20.7,336.9,54.68,21,58.52,569.3,743.48,184.5,255.81,352,35.75,1398.23
"1991-01-02",1785.54,218.7,33.51,324.92,69.2,19.66,21.52,30.35,28.39,276.48,58.06,20.05,328,52.71,20.4,57.32,556.02,732.04,180.5,248.5,349,35.25,1366.1
"1991-01-03",1774.14,216.75,33.46,324.49,69.5,19.8,21.48,30.35,28.3,280.74,58.06,19.95,329,52.98,20.37,57.42,550.32,735.38,181,248.01,349,35.39,1366.65
"1991-01-04",1811.86,223.57,34.1,329.64,69.85,20.2,21.95,30.97,28.87,286.08,59.2,20.4,339,54.24,20.65,58.79,550.32,733.95,187,252.89,353,36.5,1396.07
"1991-01-07",1765.36,216.27,33.26,315.9,68.7,19.6,21.45,29.97,28.28,278.12,57.66,19.95,324.8,52.51,20.06,57.06,537.99,720.61,180.3,248.01,342,35.83,1358.16
"1991-01-08",1760.98,222.11,33.26,317.62,68.6,19.55,21.3,30.07,27.97,275.41,57.46,19.8,320.5,52.66,19.85,56.78,539.89,719.65,181.3,250.94,341.2,35.55,1353.95
"1991-01-09",1798.7,223.18,33.46,323.63,68.85,19.85,21.52,30.02,28.3,283.17,58.7,20,327.2,53.55,20.81,57.52,553.17,723.46,183,254.35,342.5,35.68,1375.16
"1991-01-10",1811.86,224.55,33.87,325.35,68.71,20.34,22.1,30.12,28.58,279.39,58.55,20,327.4,53.5,21.05,58,555.07,729.18,183,258.24,343.5,35.97,1383.4
"1991-01-11",1789.93,226.49,33.58,328.35,69.2,20.7,22.42,30.54,28.94,282.68,58.31,20.48,326.9,53.2,21.4,58,556.02,733.95,184.5,259.22,344,35.47,1382.26
"1991-01-14",1702.19,216.27,31.92,314.44,68.5,20.2,21.68,29.4,27.59,275.41,55.67,20,308.5,50.88,20.72,56.05,537.04,717.75,178,251.42,334,33.9,1327.8
"1991-01-15",1706.58,216.27,31.5,313.33,67.5,20.55,21.8,29.12,27.44,276.09,56.07,20.1,309,50.49,20.99,55.95,540.83,707.26,179,252.89,332,33.04,1325.62
"1991-01-16",1715.35,220.16,31.58,310.32,67.01,20.32,21.75,28.93,27.59,275.51,56.07,20.1,308,49.99,20.91,55.8,540.36,702.02,180.2,253.86,322,33.17,1322.68
"1991-01-17",1849.59,237.7,33.66,339.08,69,21.39,23.24,31.73,29.2,285.88,60.34,20.65,349,54.49,21.95,60.25,566.45,737.76,192.8,274.81,341,35.92,1422.67
"1991-01-18",1826.78,235.75,33.41,333.07,69.35,21.19,23.2,31.25,28.96,287.05,59.6,20.45,339.9,54.13,21.74,59.51,565.5,739.67,188.8,267.5,339,35.3,1405.06
"1991-01-21",1794.32,231.85,32.67,333.5,69.22,21.05,23.06,30.73,28.58,284.91,59.15,20.45,335.4,53.99,21.4,58.61,556.02,724.42,188,265.55,342,35.01,1390.2
"1991-01-22",1798.7,227.47,32.14,330.07,68.7,20.75,22.61,30.21,28.75,283.17,58.8,21,329.5,53.45,20.95,57.76,543.68,719.65,183,262.63,341.5,34.45,1375.12
"1991-01-23",1798.7,223.86,32.32,320.62,67.8,20.02,21.98,30.26,28.73,285.01,58.11,21.1,320.2,52.71,20.5,57.25,543.68,711.07,180.5,262.63,339,34.09,1358.76
"1991-01-24",1832.05,224.06,32.87,325.35,68.5,20.34,22.18,29.83,28.35,289.86,58.8,22.2,325,53.3,20.76,58.05,545.58,711.07,182,263.8,338.5,34.38,1375.16
"1991-01-25",1858.37,226.69,32.87,328.35,68.8,20.46,22.45,30.26,28.58,296.26,58.93,22.85,325.5,53.35,21,58.3,547.48,719.65,181.8,259.71,333,34.38,1382.05
"1991-01-28",1851.35,226.98,32.87,327.06,68.35,20.81,22.8,30.97,28.82,293.35,58.9,22.45,323.8,53.2,21.31,58.3,537.04,710.6,182.8,260.39,331,34.33,1382.68
"1991-01-29",1842.58,228.93,32.87,330.5,68.6,20.72,22.79,30.49,28.96,289.47,58.99,22.5,322.5,53.01,21.21,58.2,528.5,705.83,183,257.08,331,34.43,1380.26
"1991-01-30",1884.69,232.34,33.26,331.78,68.9,21.05,23.19,31.16,29.15,295.58,59.75,22.49,327,53.65,21.53,59.07,530.87,707.26,186,266.04,336,34.81,1400.73
"1991-01-31",1921.54,238.19,33.67,338.22,69.35,20.8,23.55,32.48,30.2,299.17,60.94,22,330,54.39,21.72,59.65,536.09,717.75,188,272.38,341,35.83,1420.08
"1991-02-01",1943.48,236.24,33.76,339.94,69.55,21.05,23.59,32.06,30.48,307.41,60.74,21.55,332.8,54.73,21.79,59.8,526.6,712.03,190.5,274.32,341.5,36.02,1426.51
"1991-02-04",1952.25,237.89,33.87,348.09,70.05,21.5,23.86,32.39,30.67,310.32,60.94,22.3,334.5,54.78,22.28,60.2,528.5,701.54,191.2,274.32,339,36.07,1435.03
"1991-02-05",1969.8,238.96,34.15,345.95,70.61,21.5,23.85,32.58,31.05,310.32,61.24,21.9,333.5,54.49,22.27,60.3,522.81,705.35,192.5,272.38,341,36.21,1438.85
"1991-02-06",1956.64,236.72,33.81,348.09,70.6,21.34,23.77,32.39,31.1,310.32,60.84,20.95,328.5,53.6,22.15,59.73,512.37,703.45,193.5,272.86,338,36.31,1428.69
"1991-02-07",1961.03,237.41,33.86,350.67,72.2,21.45,23.86,32.81,30.86,315.17,61.22,21.9,329.2,53.85,22.33,59.9,512.37,709.64,195.5,272.38,334,36.67,1436.26
"1991-02-08",2026.83,243.54,34.75,358.82,73.02,21.84,24.16,33.9,31.76,312.26,62.48,21.85,339,54.73,22.6,60.95,522.81,717.75,199,276.76,346.5,37.47,1467.82
"1991-02-11",2088.25,245,35.22,368.7,73.48,22.01,24.33,34.19,32.14,320.99,63.61,22,339,54.83,22.8,61.48,529.45,717.75,201.8,278.71,357.5,38.48,1488.74
"1991-02-12",2053.16,240.62,34.45,365.35,72.5,21.67,23.9,33.71,31.53,318.85,63.28,21.4,334.7,54.14,22.37,60.75,523.28,712.98,199.5,273.06,352.5,37.86,1468.94
"1991-02-13",2110.19,245.49,34.85,368.27,73.48,21.99,24.28,34.47,33.05,319.05,64.37,21.8,337.5,54.29,22.62,61.09,528.5,712.98,201.9,271.4,355.5,38.39,1489.41
"1991-02-14",2092.64,246.95,34.87,371.53,74.5,21.95,24.32,34.57,32.57,317.11,64.47,21.95,338.3,54.34,22.56,60.71,531.82,712.98,202.2,262.14,352.5,38.19,1486.52
"1991-02-15",2149.67,259.13,36.23,395.31,75.9,22.85,25.1,35.42,33.43,320.99,65.96,22.1,355,55.62,23.65,62.2,557.91,724.42,207,269.94,362,39.4,1531.19
"1991-02-18",2235.66,262.54,36.97,408.18,77.2,23.95,26.29,36.27,35.04,325.84,66.89,21.95,373,58.04,24.14,62.95,556.02,739.67,212,275.79,367,40.22,1572.57
"1991-02-19",2243.56,263.03,37.47,411.79,77.15,24.04,26.22,36.03,34.66,333.59,66.46,22.2,379,59.67,24.68,63.95,561.23,757.78,217,275.3,373.2,40.71,1587.13
"1991-02-20",2184.77,258.64,37.07,403.03,76.1,23.81,25.75,35.8,34.47,327.78,65.71,22.5,374.6,59.89,24.45,63.25,551.27,747.29,216.3,269.94,371,40.08,1567.32
"1991-02-21",2169.85,256.69,36.87,408.18,75.4,23.32,25.85,35.84,34.04,324.87,65.61,22.85,376,60.96,24,63.27,555.07,756.83,216.5,272.67,375,39.93,1566.32
"1991-02-22",2184.77,260.88,37.07,414.19,76.8,23.35,26.07,35.89,34.66,330.69,65.96,24.1,384.5,61.26,24.28,63.61,556.02,764.45,218.5,280.17,384,40.42,1582.52
"1991-02-25",2202.32,265.46,37.32,423.21,76.95,23.72,26.45,35.99,34.76,340.38,66.61,23.82,388.5,62.14,24.65,64.21,561.71,792.57,222,286.02,392,40.42,1601.15
"1991-02-26",2145.28,258.64,36.63,409.04,75.4,22.95,25.73,35.04,33.62,332.14,65.04,24.2,372,60.37,23.72,62.75,548.43,773.03,217.1,276.76,378,39.3,1558.24
"1991-02-27",2140.9,262.44,36.76,412.05,75.05,23.1,26.2,35.04,34.09,330.98,65.12,24.25,371.5,60.81,24.05,63,540.83,770.17,218.9,279.68,378,39.3,1565.52
"1991-02-28",2092.64,256.69,36.33,401.75,73.8,22.96,25.92,34.23,33.28,329.23,64.27,24.2,361,60.17,24.15,61.95,523.76,763.02,218,276.27,372.8,38.82,1542.09
"1991-03-01",2061.93,249.39,35.74,394.88,73.85,22.61,25.4,33.86,33.24,322.44,62.98,25,355,59.97,23.45,60.66,498.61,753.01,215.1,269.94,363,38.1,1516.74
"1991-03-04",2097.03,254.75,35.88,401.32,75.95,22.95,25.66,34.28,33.23,325.84,63.43,25.15,359.5,60.89,23.8,60.9,507.63,748.25,218.1,271.4,370.5,37.57,1530.86
"1991-03-05",2088.25,252.31,35.64,406.47,77.3,23.3,25.99,35.23,34.47,326.81,63.92,23.55,360,62.04,23.98,61.15,512.37,757.3,220,271.89,377.5,37.52,1540.26
"1991-03-06",2158.45,261.08,36.23,424.07,78.3,24.35,27.25,36.65,36.18,340.38,65.46,23.3,380,64.02,25.09,62.9,531.82,781.61,226,281.15,387,39.35,1594.32
"1991-03-07",2116.33,258.16,35.84,423.64,78.8,24.4,27.01,36.41,36.65,338.93,64.89,22.9,377.9,63.63,24.85,62.6,541.31,781.61,225,281.15,390,38.53,1580.46
"1991-03-08",2127.74,260.59,36.38,436.08,79.8,24.64,27.3,36.55,37.08,349.3,65.41,22.6,391,65.26,25.11,63.73,545.58,783.52,228,287.97,396.8,38.68,1602.29
"1991-03-11",2057.54,256.69,36.03,431.79,79.05,24.15,26.61,35.61,35.61,337.47,64.22,22.2,372.7,63.77,24.6,62.7,537.04,781.61,223,283.58,387.5,37.61,1565.78
"1991-03-12",2066.32,256.69,36.28,435.65,79.8,24.06,26.88,35.32,35.7,345.23,64.27,21.8,369.5,64.48,24.61,63,529.45,780.66,224.2,285.04,388,37.83,1571.61
"1991-03-13",2032.97,251.82,35.46,433.51,77.5,23.51,26.51,34.76,35.51,339.51,62.88,20.9,358.7,63.28,24.11,61.3,516.16,753.97,224,280.66,382.5,36.84,1542.19
"1991-03-14",2075.09,256.21,35.93,439.52,79.65,23.9,27.2,35.32,35.94,350.08,64.27,21.98,367.9,64.96,24.74,62.29,522.81,776.84,228.4,285.04,395.5,37.57,1576.55
"1991-03-15",2041.75,255.72,35.82,434.8,80,23.84,27.04,35.32,35.8,343.87,63.67,21.95,368.5,64.99,24.42,61.76,519.01,773.98,233,290.4,402,37.61,1570.55
"1991-03-18",2000.51,253.28,35.59,433.51,79.35,23.75,26.91,35.04,35.14,329.72,63.25,21.7,357.5,64.02,24.26,61,516.16,773.98,233.6,289.43,408,36.79,1552.85
"1991-03-19",1991.74,250.85,35.09,437.8,79,24.05,27.15,34.94,35.33,327.78,62.53,21.9,359.5,63.87,24.8,60.61,510.47,763.02,231.9,284.56,403,36.13,1546.53
"1991-03-20",1965.41,245.98,34.35,431.79,77.05,23.41,26.68,34.28,34.47,318.18,61.16,22.48,352.5,62.81,24.45,59.55,509.52,756.83,227.6,277.25,394,35.49,1517.92
"1991-03-21",1958.39,248.41,34.5,422.35,76.8,23.6,26.75,33.9,34.47,318.08,61.34,22.35,353.6,63.13,24.3,59.8,518.06,757.78,229.5,270.91,389.5,35.63,1519.59
"1991-03-22",1982.96,252.8,34.5,419.34,76,23.48,26.78,33.9,34.57,315.07,61.14,22.9,354.9,62.54,24.11,59.65,520.91,757.78,213.5,271.89,384.2,35.73,1520.29
"1991-03-25",1969.8,257.18,34.7,433.08,75.2,23.07,26.53,33.81,33.76,310.42,61.29,22.4,356.7,62.09,24.09,59.55,517.11,755.87,210.1,269.45,381.8,35.68,1515.5
"1991-03-26",1921.54,250.85,34.4,432.65,76.6,22.98,26.36,33.15,33.24,312.74,60.74,22.52,353.7,61.35,23.91,58.71,516.64,748.72,208.9,266.04,373.5,35.51,1498.44
"1991-03-27",1939.09,254.45,34.55,434.97,77.25,22.95,26.55,33.34,33.52,312.74,61.09,22.8,357.5,62.09,23.97,58.86,525.65,751.11,210.5,269.94,375.5,35.78,1508.8
"1991-03-28",1952.25,259.13,34.8,448.1,77.95,23.19,26.9,33.3,33.71,319.05,61.14,22.8,362.5,63.53,24.06,59.1,529.45,752.06,210,271.4,379,36.21,1522.8
"1991-03-29",1952.25,259.13,34.8,448.1,77.95,23.19,26.9,33.3,33.71,319.05,61.14,22.8,362.5,63.53,24.06,59.1,529.45,752.06,210,271.4,379,36.21,1522.8
"1991-04-01",1952.25,259.13,34.8,448.1,77.95,23.19,26.9,33.3,33.71,319.05,61.14,22.8,362.5,63.53,24.06,59.1,529.45,752.06,210,271.4,379,36.21,1522.8
"1991-04-02",1974.19,263.51,35.24,461.41,77.85,23.4,27.07,33.52,33.71,326.61,61.54,22.4,364,63.82,24.25,58.1,550.32,753.01,214,278.22,383.5,36.84,1538.62
"1991-04-03",2035.61,267.21,35.84,480.72,78.9,24.15,27.65,34.42,34.52,332.14,63.03,21.95,371.8,66.29,24.79,59.35,556.96,763.5,220.5,286.02,391.3,37.66,1577.5
"1991-04-04",2031.22,264.2,35.64,474.71,77.9,24.09,27.3,34.85,34.85,328.26,62.63,21.7,370.9,66.54,24.7,58.7,561.71,753.01,223.5,288.45,388,37.47,1571.97
"1991-04-05",2057.54,266.44,35.98,474.71,77.22,24.17,27.35,35.28,35.88,331.56,63.31,21.53,374,67.26,24.81,58.75,561.71,759.69,232,289.43,392.8,37.86,1586.87
"1991-04-08",2039.99,265.46,35.74,467.85,76.85,24.1,27.12,35.13,35.85,331.27,63.03,21.35,369.7,66.89,24.72,58.85,550.32,762.55,230.7,287.97,389.4,37.73,1579.95
"1991-04-09",2048.77,264,35.74,460.98,77.32,24.03,27.05,35.23,35.56,331.17,63.23,22,362.5,66.49,24.66,59.7,557.91,760.64,228.2,288.45,388.6,38.39,1582.11
"1991-04-10",1991.74,259.62,35.24,457.12,76.8,23.75,27.01,34.99,35.37,323.9,62.5,21.6,357.5,65.55,24.6,59.28,549.85,756.83,224.6,281.63,391,37.81,1561.89
"1991-04-11",2009.28,257.18,35.29,457.97,76.1,23.73,27.08,35.13,35.7,317.59,62.48,21.52,361,65.21,24.78,59.15,551.27,755.87,228,278.71,392.8,38.15,1565.37
"1991-04-12",2035.61,258.16,35.91,469.99,76.15,23.9,27.27,35.54,35.97,329.23,63.48,21.7,364.5,65.9,24.87,59.7,552.22,764.45,231.8,281.54,401,38.24,1583.14
"1991-04-15",2061.93,259.13,36.28,474.28,77,24.23,27.45,36.07,35.99,330.88,64.42,21.8,367.7,67.6,25.39,60.36,581.63,768.26,233.2,284.56,400.5,38.87,1601.42
"1991-04-16",2056.67,258.64,36.03,472.57,77.4,24.7,27.75,35.79,35.33,327.87,64.27,22.45,365.3,67.87,25.75,60.2,582.58,769.22,231.2,284.56,403,39.4,1603.36
"1991-04-17",2096.15,259.62,36.41,479.01,78.6,25.09,28.13,35.93,35.42,331.17,65.2,23.3,370.5,69.6,26.09,60.5,587.33,775.89,232.4,288.45,407.5,39.44,1623.83
"1991-04-18",2088.25,258.93,35.98,484.16,77.6,25.15,28.07,35.64,35.15,327.78,64.57,22.98,370,68.76,26.19,60.1,584.48,775.89,228,287.48,402,38.66,1613.76
"1991-04-19",2068.95,258.16,35.84,489.74,77.05,25.08,28.05,35.3,34.83,327.97,63.77,22.3,364,68.27,26.03,59.35,584.48,772.08,224,278.71,396,38.05,1599.37
"1991-04-22",2022.45,252.51,35.09,487.59,76.6,24.85,27.79,34.78,34.04,315.65,62.48,21.6,356.7,67.23,25.67,58.33,578.79,763.5,218.7,274.32,386,37.57,1571.91
"1991-04-23",2047.01,252.02,35.44,494.89,77.3,25.43,28.45,35.26,35.14,322.73,63.28,21.8,364,68.71,26.45,59.75,583.53,766.36,222,278.22,393,37.95,1597.05
"1991-04-24",2039.99,250.36,35.69,494.46,77.85,25.69,28.68,35.45,35.14,327.29,63.48,21.75,365,69.01,26.79,60,591.12,767.31,228.5,278.22,393,38.1,1603.73
"1991-04-25",2053.16,252.8,36.03,496.17,78.4,25.98,28.7,35.74,35.14,335.53,64.37,21.62,371.1,69.9,26.9,60.95,603.46,775.89,233.9,283.09,395.5,38.44,1620.45
"1991-04-26",2048.77,252.02,36.63,487.59,78.78,25.9,28.6,36.07,35.42,342.13,64.32,21.8,376,70.05,27.04,61.1,603.46,787.8,234.1,283.09,396.5,38.41,1623.81
"1991-04-29",2039.99,255.72,37.02,478.58,78.4,25.9,28.53,36.31,35.23,343.29,64.57,21.6,375.7,69.85,27.01,60.83,610.1,786.37,231,279.2,394,38.24,1620.28
"1991-04-30",2024.2,254.16,36.92,481.15,77.82,25.3,28.25,36.51,35.23,342.23,64,21.15,371,68.96,26.68,60.3,620.54,773.98,227.5,276.27,387.4,37.92,1605.79
"1991-05-01",2024.2,254.16,36.92,481.15,77.82,25.3,28.25,36.51,35.23,342.23,64,21.15,371,68.96,26.68,60.3,620.54,773.98,227.5,276.27,387.4,37.92,1605.79
"1991-05-02",2075.09,260.01,37.62,483.98,77.35,25.5,28.49,37.71,36.8,346.1,65.25,21.18,374.3,69.65,27.05,61.08,614.37,777.32,231.5,282.12,391.8,38.38,1630.04
"1991-05-03",2077.72,261.56,38.36,483.73,76.65,25.47,28.39,37.95,36.89,346.01,65.61,21.05,371,69.28,26.83,61,626.23,776.84,233,281.44,390,38.58,1631.84
"1991-05-06",2077.72,260.1,38.4,485.1,76.25,25.02,28.13,36.31,37.18,336.99,65.3,20.75,366.5,68.86,26.5,60.7,621.96,773.51,229.5,280.17,390,38.55,1623.99
"1991-05-07",2090.88,260.69,38.37,485.44,77.45,24.75,28.27,36.55,37.22,344.07,65.34,20.37,367.8,68.91,26.24,60.9,618.45,775.89,227.7,280.17,388.5,38.97,1627.46
"1991-05-08",2053.16,256.21,37.96,485.01,76.7,24.43,27.81,36.46,35.14,341.84,64.45,19.7,363.6,68.17,25.82,60.35,606.78,760.64,224.8,275.79,379,38.77,1607.28
"1991-05-09",2053.16,256.21,37.96,485.01,76.7,24.43,27.81,36.46,35.14,341.84,64.45,19.7,363.6,68.17,25.82,60.35,606.78,760.64,224.8,275.79,379,38.77,1607.28
"1991-05-10",2082.99,258.35,37.81,484.76,77.68,24.57,28.06,36.75,35.18,340.38,64.94,20.3,366,68.74,26.07,60.89,609.62,764.93,226.1,278.61,383.5,38.89,1620.63
"1991-05-13",2070.7,256.21,37.52,483.3,77.4,24.54,27.88,36.6,34.66,338.93,64.62,19.7,364,68.69,25.85,60.6,597.95,762.07,223,275.98,380.3,38.58,1610.9
"1991-05-14",2046.14,254.45,37.02,481.15,77.05,24.4,27.73,36.75,34.38,332.62,64.37,18.3,362,68.27,25.79,60.11,593.02,762.07,222.5,274.03,377,38.34,1598.5
"1991-05-15",2039.99,254.75,36.87,478.58,77.25,24.35,27.51,36.46,34.09,327.78,64.12,18.1,360,68.32,25.63,59.83,584.48,761.69,220.8,272.67,375,38.14,1590.35
"1991-05-16",2051.4,255.72,37.12,487.59,77.3,24.54,27.78,36.51,34.19,329.52,64.45,18,362.4,68.96,25.7,60.15,596.82,758.73,219.8,272.86,372.5,38.15,1598.08
"1991-05-17",2038.24,254.75,37.42,474.71,77.7,24.7,27.75,36.31,34.09,332.14,64.52,18.45,362,68.81,25.73,60.16,618.64,758.73,220,271.89,373,38.12,1598.87
"1991-05-20",2038.24,254.75,37.42,474.71,77.7,24.7,27.75,36.31,34.09,332.14,64.52,18.45,362,68.81,25.73,60.16,618.64,758.73,220,271.89,373,38.12,1598.87
"1991-05-21",2057.54,259.62,38.26,482.01,78.25,25.03,28,36.99,34.76,337.47,65.91,18.52,366.4,69.9,25.87,60.6,614.37,761.59,221.2,269.45,371.2,38.34,1617.4
"1991-05-22",2092.64,264.97,39.25,483.73,78.78,25.6,28.87,37.75,35.94,340.38,67.26,18.6,374.5,70.89,26.7,62,615.79,772.08,224.5,271.21,374,38.87,1647.69
"1991-05-23",2130.37,263.03,38.95,483.3,78.8,25.52,28.7,37.75,35.56,339.22,67.4,18.52,379.3,70.89,26.67,62.14,612.95,770.17,224.5,274.32,380,39.34,1652.71
"1991-05-24",2184.77,268.97,39.48,483.3,80.8,25.51,28.7,37.87,35.7,339.9,66.3,18.5,387,71.38,26.78,62.8,611.05,774.94,228.5,280.46,385.3,39.84,1671.87
"1991-05-27",2190.91,270.62,38.09,484.16,82.14,25.88,29.15,38.09,35.63,341.16,66.36,18.45,388.5,72.07,27.71,62.9,615.79,789.23,224.5,279.88,388,39.84,1682.9
"1991-05-28",2189.16,270.33,38.01,480.72,82,25.83,29.22,38.19,35.7,339.9,66.46,18.3,388.1,72.37,27.46,63.29,612,788.28,220,277.25,384.5,39.84,1682.9
"1991-05-29",2175.99,271.79,37.83,482.7,81.95,25.82,29.02,38.04,35.34,340.38,66.56,18.5,387.8,72.72,27.4,63.45,607.25,784.47,218.5,270.43,383.5,40.03,1681.53
"1991-05-30",2175.99,271.79,37.83,482.7,81.95,25.82,29.02,38.04,35.34,340.38,66.56,18.5,387.8,72.72,27.4,63.45,607.25,784.47,218.5,270.43,383.5,40.03,1681.53
"1991-05-31",2202.32,260.98,38.06,489.31,82.17,25.9,29.28,39,35.89,352.02,67.45,18.85,392.5,74.84,27.53,64.5,616.27,814.02,220.1,271.89,390.5,40.8,1704.11
"1991-06-03",2184.77,256.69,38.16,495.74,82.1,25.6,28.95,39,35.61,347.66,67.22,18.92,391.2,74.4,27.3,63.9,616.27,818.31,220.1,268.96,392,40.53,1694.11
"1991-06-04",2158.45,254.26,38.01,498.75,81.7,25.43,28.91,39,35.75,348.63,66.96,19.33,389,74.05,27.17,63.5,622.91,813.54,224.5,268.18,392.5,40.17,1685.38
"1991-06-05",2175.99,257.67,38.8,508.19,82.17,25.7,29.37,39.39,36.46,360.07,68,19.5,404.2,75.58,25.57,64.9,646.15,818.78,228.1,271.11,399,40.88,1712.76
"1991-06-06",2171.61,256.21,38.78,501.32,80.9,25.61,29.13,38.91,36.46,360.75,67.7,18.9,401.2,74.99,25.59,65.25,643.31,813.06,228.5,270.43,395.5,40.27,1704.17
"1991-06-07",2156.69,256.11,38.9,507.97,81.2,25.55,29.31,38.86,36.2,362.69,67.95,18.92,403.2,75.43,25.3,66.05,645.68,821.17,234.2,276.57,398.7,40.32,1709.64
"1991-06-10",2142.65,254.65,38.64,508.45,80.4,25.64,29.2,38.28,36.27,363.66,67.6,18.95,401.8,75.19,24.99,66.49,638.56,822.6,240,277.05,396.5,40.09,1704.92
"1991-06-11",2153.18,257.86,38.76,510.87,81.1,25.84,29.09,38.62,36.32,373.35,67.75,19.5,409,75.78,25.05,67.09,649.95,820.69,241.1,281.15,395,40.46,1715.8
